full_address,estimate_date,estimate_value,estimate_range,link
"5 Orewa Heights Crescent, Orewa",1/01/1970,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/5-orewa-heights-crescent/YaLVM
"17B Milton Road, Orewa",1/01/1970,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/17b-milton-road/Wl7Yy
"15 Bellbird Place, Orewa",18/03/2016,$700K,$665K - $740K,https://www.homes.co.nz/address/orewa/orewa/15-bellbird-place/Wl7a1
"31 Edward Avenue, Orewa",26/01/2016,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/31-edward-avenue/rN1Jn
"30 Settlers Grove, Orewa",17/03/2006,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/30-settlers-grove/K78AG
"67 Roberta Crescent, Orewa",27/06/2011,$1.4M,$1.32M - $1.47M,https://www.homes.co.nz/address/orewa/orewa/67-roberta-crescent/krnGw
"5 Beach Road, Waikawa, Picton",1/01/1970,$600K,$575K - $625K,https://www.homes.co.nz/address/picton/waikawa/5-beach-road/DJn52
"8 Astor Place, Orewa",1/01/1970,$1.55M,$1.46M - $1.63M,https://www.homes.co.nz/address/orewa/orewa/8-astor-place/J4YRe
"20 Maygrove Drive, Orewa",30/04/2011,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/20-maygrove-drive/xLPo5
"12 Rakau Views, Orewa",1/01/1970,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/orewa/orewa/12-rakau-views/gVWMB
"1/177 Centreway Road, Orewa",1/01/1970,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/orewa/orewa/1-177-centreway-road/jxaBM
"3 Lakeside Drive, Orewa",17/06/2013,$1.35M,$1.28M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/3-lakeside-drive/enqb7
"2/18 Ngahere Views, Orewa",13/05/2005,$1.19M,$1.12M - $1.25M,https://www.homes.co.nz/address/orewa/orewa/2-18-ngahere-views/Yaab5
"17 Hatton Road, Orewa",2/03/2007,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/17-hatton-road/pZ1Y
"497A Hibiscus Coast Highway, Orewa",28/06/2017,$2.71M,$2.56M - $2.85M,https://www.homes.co.nz/address/orewa/orewa/497a-hibiscus-coast-highway/0nNzN
"33A Centreway Road, Orewa",3/01/2017,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/33a-centreway-road/8JYzG
"30 Eaves Bush Parade, Orewa",9/02/2021,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/30-eaves-bush-parade/9zYYK
"130 Maire Road, Orewa",1/01/1970,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/130-maire-road/NMnk
"102 Panorama Heights, Orewa",19/07/2019,$1.23M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/102-panorama-heights/kBkqo
"38 Manhattan Rise, Orewa",16/02/2012,$2M,$1.89M - $2.11M,https://www.homes.co.nz/address/orewa/orewa/38-manhattan-rise/BB8lq
"2 Manhattan Rise, Orewa",7/06/2011,$1.66M,$1.57M - $1.75M,https://www.homes.co.nz/address/orewa/orewa/2-manhattan-rise/WMwkn
"73 Lakeside Drive, Orewa",1/01/1970,$1.28M,$1.21M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/73-lakeside-drive/071n
"51 West Hoe Heights, Orewa",10/12/2011,$1.13M,$1.07M - $1.2M,https://www.homes.co.nz/address/orewa/orewa/51-west-hoe-heights/EYlbw
"26 Maygrove Drive, Orewa",3/03/2018,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/26-maygrove-drive/GBWX
"18 Ascot Way, Orewa",12/12/2008,$1.49M,$1.41M - $1.57M,https://www.homes.co.nz/address/orewa/orewa/18-ascot-way/8jQan
"116 Florence Avenue, Orewa",24/11/2012,$1.06M,$1.01M - $1.12M,https://www.homes.co.nz/address/orewa/orewa/116-florence-avenue/4RNM
"7 Manhattan Rise, Orewa",21/02/2005,$1.99M,$1.88M - $2.1M,https://www.homes.co.nz/address/orewa/orewa/7-manhattan-rise/XY9lj
"176 Lakeside Drive, Orewa",3/07/2012,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/orewa/orewa/176-lakeside-drive/8ZnpK
"10 Francis Skinner Place, Orewa",1/01/1970,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/orewa/orewa/10-francis-skinner-place/wqwEq
"5/137 Lakeside Drive, Orewa",25/06/2006,$1.06M,$1M - $1.11M,https://www.homes.co.nz/address/orewa/orewa/5-137-lakeside-drive/NL5zl
"99A Riverside Road, Orewa",14/11/2007,$955K,$900K - $1.01M,https://www.homes.co.nz/address/orewa/orewa/99a-riverside-road/VKjJ
"2/99 Riverside Road, Orewa",5/10/2020,$1M,$950K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/2-99-riverside-road/2abR4
"2/7 Elizabeth Street, Orewa",12/06/2005,$985K,$930K - $1.04M,https://www.homes.co.nz/address/orewa/orewa/2-7-elizabeth-street/pOyVQ
"139A Centreway Road, Orewa",1/01/1970,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/orewa/orewa/139a-centreway-road/7rJxq
"28 Parkside Drive, Orewa",15/11/2020,$975K,$920K - $1.03M,https://www.homes.co.nz/address/orewa/orewa/28-parkside-drive/QZZA
"71 Parkside Drive, Orewa",6/07/2011,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/71-parkside-drive/zxDlQ
"14/30 Ambassador Glade, Orewa",1/01/1970,$1.24M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/14-30-ambassador-glade/8jZ0r
"103B/30 Ambassador Glade, Orewa",1/01/1970,$910K,$860K - $960K,https://www.homes.co.nz/address/orewa/orewa/103b-30-ambassador-glade/R5qRq
"102 Eaves Bush Parade, Orewa",19/03/2018,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/102-eaves-bush-parade/LLOeq
"3 Judd Place, Orewa",11/02/2020,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/3-judd-place/OG4VM
"185 Centreway Road, Orewa",1/01/1970,$790K,$745K - $835K,https://www.homes.co.nz/address/orewa/orewa/185-centreway-road/NKOR5
"6 Fantail Court, Orewa",1/01/1970,$700K,$665K - $740K,https://www.homes.co.nz/address/orewa/orewa/6-fantail-court/4l9Ek
"32 Savoy Road, Orewa",16/07/2006,$1.5M,$1.42M - $1.58M,https://www.homes.co.nz/address/orewa/orewa/32-savoy-road/l7ze
"20 Waldorf Crescent, Orewa",1/01/1970,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/20-waldorf-crescent/RXN4y
"16 Francis Skinner Place, Orewa",25/09/2017,$1.08M,$1.03M - $1.14M,https://www.homes.co.nz/address/orewa/orewa/16-francis-skinner-place/Me88n
"24 Grovenor Drive, Orewa",1/01/1970,$1.55M,$1.47M - $1.64M,https://www.homes.co.nz/address/orewa/orewa/24-grovenor-drive/M802n
"23 Panorama Heights, Orewa",8/02/2015,$2.08M,$1.97M - $2.2M,https://www.homes.co.nz/address/orewa/orewa/23-panorama-heights/pN1j2
"67 Parkside Drive, Orewa",5/08/2011,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/orewa/orewa/67-parkside-drive/z4Gjp
"48 Parkside Drive, Orewa",4/06/2015,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/orewa/orewa/48-parkside-drive/EY7o7
"4 Eaves Bush Parade, Orewa",27/10/2010,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/orewa/orewa/4-eaves-bush-parade/yykxV
"17 Annalise Place, Orewa",1/10/2014,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/orewa/orewa/17-annalise-place/QL1wE
"2/158 Centreway Road, Orewa",1/01/1970,$915K,$865K - $965K,https://www.homes.co.nz/address/orewa/orewa/2-158-centreway-road/vpP4e
"2/208 Centreway Road, Orewa",11/08/2020,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/orewa/orewa/2-208-centreway-road/Mep7Y
"8/54 Lakeside Drive, Orewa",18/04/2016,$1.01M,$950K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/8-54-lakeside-drive/9JzLP
"8B Doment Crescent, Orewa",19/07/2005,$990K,$935K - $1.04M,https://www.homes.co.nz/address/orewa/orewa/8b-doment-crescent/NjO9
"457B Hibiscus Coast Highway, Orewa",16/06/2008,$2.37M,$2.24M - $2.5M,https://www.homes.co.nz/address/orewa/orewa/457b-hibiscus-coast-highway/0zozZ
"1A Edgewater Grove, Orewa",20/01/2014,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/1a-edgewater-grove/O8g4R
"145B Centreway Road, Orewa",6/11/2011,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/145b-centreway-road/M8zMK
"18C Moenui Avenue, Orewa",1/01/1970,$975K,$920K - $1.03M,https://www.homes.co.nz/address/orewa/orewa/18c-moenui-avenue/Pkpgn
"111/30 Ambassador Glade, Orewa",1/01/1970,$665K,$625K - $700K,https://www.homes.co.nz/address/orewa/orewa/111-30-ambassador-glade/WljxW
"84A/30 Ambassador Glade, Orewa",1/01/1970,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/orewa/orewa/84a-30-ambassador-glade/R0xrZ
"88B/30 Ambassador Glade, Orewa",1/01/1970,$865K,$815K - $915K,https://www.homes.co.nz/address/orewa/orewa/88b-30-ambassador-glade/jxkWz
"58A/30 Ambassador Glade, Orewa",1/01/1970,$800K,$755K - $845K,https://www.homes.co.nz/address/orewa/orewa/58a-30-ambassador-glade/LaopJ
"109C/30 Ambassador Glade, Orewa",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/orewa/orewa/109c-30-ambassador-glade/Q4gX
"110C/30 Ambassador Glade, Orewa",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/orewa/orewa/110c-30-ambassador-glade/RZQy
"10/30 Ambassador Glade, Orewa",1/01/1970,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/orewa/orewa/10-30-ambassador-glade/eK1X
"15 Pine Road, Orewa",19/03/2015,$1.13M,$1.07M - $1.2M,https://www.homes.co.nz/address/orewa/orewa/15-pine-road/2G4EK
"25 Kath Hopper Drive, Orewa",21/02/2010,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/25-kath-hopper-drive/zDzy8
"25 Dan Tori Place, Orewa",27/03/2010,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/orewa/orewa/25-dan-tori-place/K7DyB
"13 Lillian Place, Orewa",19/05/2008,$1.38M,$1.31M - $1.46M,https://www.homes.co.nz/address/orewa/orewa/13-lillian-place/K79qD
"17 West Hoe Heights, Orewa",21/06/2013,$1.06M,$1M - $1.11M,https://www.homes.co.nz/address/orewa/orewa/17-west-hoe-heights/Nzxa5
"1/7 Elizabeth Street, Orewa",13/05/2016,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/orewa/orewa/1-7-elizabeth-street/WlK0n
"90 West Hoe Heights, Orewa",14/08/2009,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/orewa/orewa/90-west-hoe-heights/R55MZ
"118 Florence Avenue, Orewa",7/02/2020,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/orewa/orewa/118-florence-avenue/0JjZ
"35 Waldorf Crescent, Orewa",28/08/2011,$1.65M,$1.56M - $1.74M,https://www.homes.co.nz/address/orewa/orewa/35-waldorf-crescent/gAbQe
"7 Beach Road, Orewa",18/04/2019,$1.04M,$980K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/7-beach-road/7vZoN
"81 West Hoe Heights, Orewa",1/01/1970,$150K,$130K - $170K,https://www.homes.co.nz/address/orewa/orewa/81-west-hoe-heights/7AOk
"30A Riverside Road, Orewa",27/07/2018,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/30a-riverside-road/LjAg0
"17 Orewa Heights Crescent, Orewa",30/04/2018,$1.54M,$1.45M - $1.62M,https://www.homes.co.nz/address/orewa/orewa/17-orewa-heights-crescent/VlLNq
"19 Ruby Place, Orewa",1/01/1970,$1M,$945K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/19-ruby-place/V8Kql
"492A Hibiscus Coast Highway, Orewa",4/04/2004,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/492a-hibiscus-coast-highway/aawlw
"299A Hibiscus Coast Highway, Orewa",22/11/2020,$3.35M,$3.17M - $3.54M,https://www.homes.co.nz/address/orewa/orewa/299a-hibiscus-coast-highway/RKDq
"15B Puriri Avenue, Orewa",1/06/2021,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/orewa/orewa/15b-puriri-avenue/MeN2e
"304/30 Ambassador Glade, Orewa",1/01/1970,$635K,$600K - $670K,https://www.homes.co.nz/address/orewa/orewa/304-30-ambassador-glade/5WbX
"100A/30 Ambassador Glade, Orewa",1/01/1970,$810K,$765K - $855K,https://www.homes.co.nz/address/orewa/orewa/100a-30-ambassador-glade/DE8V2
"24 Centreway Road, Orewa",31/05/2015,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/orewa/orewa/24-centreway-road/4zL0k
"6 Moenui Avenue, Orewa",1/01/1970,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/orewa/orewa/6-moenui-avenue/0wzpN
"33 Centreway Road, Orewa",30/06/2007,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/orewa/orewa/33-centreway-road/oGB15
"60 Waldorf Crescent, Orewa",1/01/1970,$1.7M,$1.6M - $1.79M,https://www.homes.co.nz/address/orewa/orewa/60-waldorf-crescent/OGJ8e
"33 Maygrove Drive, Orewa",12/10/2017,$1.21M,$1.15M - $1.28M,https://www.homes.co.nz/address/orewa/orewa/33-maygrove-drive/yQRvb
"84 Lakeside Drive, Orewa",3/05/2018,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/84-lakeside-drive/rDkxG
"2/12 Moenui Avenue, Orewa",1/09/2014,$980K,$925K - $1.03M,https://www.homes.co.nz/address/orewa/orewa/2-12-moenui-avenue/YOqjM
"23 Grand Drive, Orewa",27/09/2006,$1.61M,$1.53M - $1.7M,https://www.homes.co.nz/address/orewa/orewa/23-grand-drive/pZQ4
"21 Crampton Court, Orewa",21/10/2003,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/21-crampton-court/AMyz
"26 Rakau Views, Orewa",22/12/2009,$1.38M,$1.31M - $1.46M,https://www.homes.co.nz/address/orewa/orewa/26-rakau-views/vpX80
"104 Grovenor Drive, Orewa",14/08/2013,$1.88M,$1.77M - $1.98M,https://www.homes.co.nz/address/orewa/orewa/104-grovenor-drive/lapnw
"24A Hatton Road, Orewa",16/03/2015,$925K,$875K - $975K,https://www.homes.co.nz/address/orewa/orewa/24a-hatton-road/yRjkO
"22A Puriri Avenue, Orewa",15/06/2018,$1.23M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/22a-puriri-avenue/aBwnV
"5A Courthouse Lane, Orewa",5/12/2016,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/orewa/orewa/5a-courthouse-lane/aOQAB
"16A Milton Road, Orewa",21/10/2019,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/orewa/orewa/16a-milton-road/lYkBe
"32A Lakeside Drive, Orewa",21/10/2015,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/orewa/orewa/32a-lakeside-drive/RgL8x
"18B Edgewater Grove, Orewa",5/02/2018,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/18b-edgewater-grove/ADp4Q
"1/6 Edward Avenue, Orewa",7/05/2018,$725K,$625K - $825K,https://www.homes.co.nz/address/orewa/orewa/1-6-edward-avenue/2ZjRL
"6A Orewa Heights Crescent, Orewa",22/05/2013,$715K,$675K - $755K,https://www.homes.co.nz/address/orewa/orewa/6a-orewa-heights-crescent/O8G91
"167A Centreway Road, Orewa",24/05/2007,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/167a-centreway-road/jaQkj
"7A Puriri Avenue, Orewa",19/03/2013,$935K,$885K - $990K,https://www.homes.co.nz/address/orewa/orewa/7a-puriri-avenue/XznB
"26B Alice Avenue, Orewa",19/03/2014,$1.42M,$1.34M - $1.49M,https://www.homes.co.nz/address/orewa/orewa/26b-alice-avenue/VgnBb
"52A/30 Ambassador Glade, Orewa",1/01/1970,$935K,$880K - $985K,https://www.homes.co.nz/address/orewa/orewa/52a-30-ambassador-glade/gP9D
"323/30 Ambassador Glade, Orewa",1/01/1970,$630K,$595K - $665K,https://www.homes.co.nz/address/orewa/orewa/323-30-ambassador-glade/XR4yb
"103/30 Ambassador Glade, Orewa",1/01/1970,$615K,$580K - $650K,https://www.homes.co.nz/address/orewa/orewa/103-30-ambassador-glade/b4gKR
"215/30 Ambassador Glade, Orewa",1/01/1970,$590K,$560K - $625K,https://www.homes.co.nz/address/orewa/orewa/215-30-ambassador-glade/wnogD
"97A/30 Ambassador Glade, Orewa",1/01/1970,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/orewa/orewa/97a-30-ambassador-glade/vbXMZ
"7C Riverside Road, Orewa",1/01/1970,$960K,$905K - $1.01M,https://www.homes.co.nz/address/orewa/orewa/7c-riverside-road/VOWj9
"1/18 Edward Avenue, Orewa",6/03/2018,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/1-18-edward-avenue/0zGBR
"16 Judd Place, Orewa",12/02/2015,$1.32M,$1.25M - $1.4M,https://www.homes.co.nz/address/orewa/orewa/16-judd-place/4RXll
"4 Bayview Park Lane, Orewa",12/07/2004,$1.55M,$1.46M - $1.63M,https://www.homes.co.nz/address/orewa/orewa/4-bayview-park-lane/AwreL
"3 Marine View, Orewa",1/01/1970,$4.13M,$3.9M - $4.35M,https://www.homes.co.nz/address/orewa/orewa/3-marine-view/XeaY
"11 Settlers Grove, Orewa",30/10/2004,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/11-settlers-grove/a8lxw
"3 Crampton Court, Orewa",11/11/2012,$1.26M,$1.19M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/3-crampton-court/bArQ4
"12 Nickell Place, Orewa",1/01/1970,$1.21M,$1.14M - $1.27M,https://www.homes.co.nz/address/orewa/orewa/12-nickell-place/a8wLn
"3 Grand Drive, Orewa",9/02/2012,$1.24M,$1.17M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/3-grand-drive/DEQGD
"78 Waldorf Crescent, Orewa",7/02/2012,$1.56M,$1.48M - $1.65M,https://www.homes.co.nz/address/orewa/orewa/78-waldorf-crescent/BDla4
"43B Centreway Road, Orewa",4/07/2012,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/orewa/orewa/43b-centreway-road/eKV82
"6B Moenui Avenue, Orewa",14/04/2021,$1.43M,$1.37M - $1.47M,https://www.homes.co.nz/address/orewa/orewa/6b-moenui-avenue/b2nG2
"36A Centreway Road, Orewa",6/09/2007,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/36a-centreway-road/laeex
"20B Weiti Road, Orewa",16/10/2013,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/orewa/orewa/20b-weiti-road/QL1qA
"5D Puriri Avenue, Orewa",1/01/1970,$1.03M,$970K - $1.09M,https://www.homes.co.nz/address/orewa/orewa/5d-puriri-avenue/9z8j7
"37C Doment Crescent, Orewa",1/01/1970,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/orewa/orewa/37c-doment-crescent/KEgYW
"82 Panorama Heights, Orewa",2/03/2015,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/orewa/orewa/82-panorama-heights/11Dyq
"66C Grand Drive, Orewa",17/03/2020,$910K,$860K - $965K,https://www.homes.co.nz/address/orewa/orewa/66c-grand-drive/q0BgO
"15B Ngahere Views, Orewa",1/01/1970,$965K,$910K - $1.02M,https://www.homes.co.nz/address/orewa/orewa/15b-ngahere-views/eJoXw
"95C/30 Ambassador Glade, Orewa",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/orewa/orewa/95c-30-ambassador-glade/KNzG
"227/30 Ambassador Glade, Orewa",1/01/1970,$590K,$560K - $625K,https://www.homes.co.nz/address/orewa/orewa/227-30-ambassador-glade/wnn12
"119 Florence Avenue, Orewa",26/09/2006,$1.03M,$970K - $1.09M,https://www.homes.co.nz/address/orewa/orewa/119-florence-avenue/ea8lQ
"2A Milton Road, Orewa",30/03/2012,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/orewa/orewa/2a-milton-road/BBqoq
"8 Puriri Avenue, Orewa",1/01/1970,$970K,$835K - $1.1M,https://www.homes.co.nz/address/orewa/orewa/8-puriri-avenue/1GRwy
"40 Centreway Road, Orewa",27/11/2019,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/orewa/orewa/40-centreway-road/kOKXO
"11 The Ritz, Orewa",9/08/2012,$1.57M,$1.49M - $1.66M,https://www.homes.co.nz/address/orewa/orewa/11-the-ritz/zQo8p
"7 Grovenor Drive, Orewa",4/12/2007,$1.37M,$1.3M - $1.45M,https://www.homes.co.nz/address/orewa/orewa/7-grovenor-drive/15XW
"6A Weiti Road, Orewa",10/01/2017,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/orewa/orewa/6a-weiti-road/4Rj8g
"9 Tauranga Place, Orewa",6/11/2008,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/orewa/orewa/9-tauranga-place/QnYxx
"19 Francis Skinner Place, Orewa",3/12/2020,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/orewa/orewa/19-francis-skinner-place/9n7P7
"19B Mcgowan Place, Orewa",1/01/1970,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/orewa/orewa/19b-mcgowan-place/DgP41
"10 Ascot Way, Orewa",7/02/2012,$1.75M,$1.65M - $1.84M,https://www.homes.co.nz/address/orewa/orewa/10-ascot-way/AD20X
"178A Centreway Road, Orewa",31/08/2020,$880K,$830K - $925K,https://www.homes.co.nz/address/orewa/orewa/178a-centreway-road/yQzMO
"4 Tui Lane, Orewa",2/11/2013,$700K,$665K - $740K,https://www.homes.co.nz/address/orewa/orewa/4-tui-lane/4Z84g
"25 Millennial Way, Orewa",13/10/2011,$1.04M,$980K - $1.09M,https://www.homes.co.nz/address/orewa/orewa/25-millennial-way/laxgx
"69 Lakeside Drive, Orewa",27/10/2012,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/orewa/orewa/69-lakeside-drive/oo774
"26 Ascot Way, Orewa",1/01/1970,$1.34M,$1.27M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/26-ascot-way/BBGjR
"176A Centreway Road, Orewa",1/01/1970,$715K,$620K - $815K,https://www.homes.co.nz/address/orewa/orewa/176a-centreway-road/9zLkJ
"4A Orewa Heights Crescent, Orewa",16/05/2017,$1.07M,$1.02M - $1.13M,https://www.homes.co.nz/address/orewa/orewa/4a-orewa-heights-crescent/9v2kb
"4 Waldorf Crescent, Orewa",8/02/2021,$970K,$925K - $1.01M,https://www.homes.co.nz/address/orewa/orewa/4-waldorf-crescent/1NgvW
"49 Maygrove Drive, Orewa",4/12/2010,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/orewa/orewa/49-maygrove-drive/9J8wP
"10 Edgewater Grove, Orewa",1/06/2016,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/orewa/orewa/10-edgewater-grove/GO2qZ
"38A Ngahere Views, Orewa",1/01/1970,$995K,$940K - $1.05M,https://www.homes.co.nz/address/orewa/orewa/38a-ngahere-views/xGpO
"494C Hibiscus Coast Highway, Orewa",1/01/1970,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/orewa/orewa/494c-hibiscus-coast-highway/vybz9
"35 Landmark Terrace, Orewa",22/07/2012,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/orewa/orewa/35-landmark-terrace/AzXkx
"53 Parkside Drive, Orewa",14/03/2011,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/orewa/orewa/53-parkside-drive/XoZDj
"27 Kensington Drive, Orewa",15/11/2013,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/27-kensington-drive/pLYoY
"61 Parkside Drive, Orewa",24/01/2013,$1.37M,$1.29M - $1.44M,https://www.homes.co.nz/address/orewa/orewa/61-parkside-drive/KEnRE
"86 Eaves Bush Parade, Orewa",28/06/2015,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/orewa/orewa/86-eaves-bush-parade/85bj
"201/30 Ambassador Glade, Orewa",1/01/1970,$585K,$555K - $620K,https://www.homes.co.nz/address/orewa/orewa/201-30-ambassador-glade/51RvK
"4 Manuka Street, Pegasus",14/10/2020,$610K,$585K - $635K,https://www.homes.co.nz/address/pegasus/4-manuka-street/55zoV
"17 Ashburn Close, Orewa",11/04/2018,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/orewa/orewa/17-ashburn-close/LoWJJ
"2 Manuka Street, Orewa",1/01/1970,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/orewa/orewa/2-manuka-street/gNA8e
"304/30 Ambassador Glade, Orewa",1/01/1970,$635K,$600K - $670K,https://www.homes.co.nz/address/orewa/orewa/304-30-ambassador-glade/5WbX
"2 Rakau Views, Orewa",13/01/2018,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/orewa/orewa/2-rakau-views/4PNl
"35A Weiti Road, Orewa",25/08/2014,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/35a-weiti-road/4ZpVg
"18B Alice Avenue, Orewa",11/09/2012,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/orewa/orewa/18b-alice-avenue/q0BQa
"1/20 Puriri Avenue, Orewa",29/07/2010,$1.17M,$1.11M - $1.23M,https://www.homes.co.nz/address/orewa/orewa/1-20-puriri-avenue/Y1WBw
"184 Lakeside Drive, Orewa",11/06/2003,$1.49M,$1.41M - $1.58M,https://www.homes.co.nz/address/orewa/orewa/184-lakeside-drive/ZaYMv
"115 Tauranga Place, Orewa",8/08/2006,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/orewa/orewa/115-tauranga-place/rwGG
"5/54 Lakeside Drive, Orewa",8/09/2012,$1.01M,$950K - $1.06M,https://www.homes.co.nz/address/orewa/orewa/5-54-lakeside-drive/KRppE
"23 Bayview Park Lane, Orewa",15/04/2003,$1.76M,$1.66M - $1.85M,https://www.homes.co.nz/address/orewa/orewa/23-bayview-park-lane/gADoB
"3/435 Hibiscus Coast Highway, Orewa",1/01/1970,$2.11M,$2M - $2.23M,https://www.homes.co.nz/address/orewa/orewa/3-435-hibiscus-coast-highway/gAj50
"26 Moenui Avenue, Orewa",17/02/2006,$1.56M,$1.48M - $1.65M,https://www.homes.co.nz/address/orewa/orewa/26-moenui-avenue/pLAN5
"2/456 Hibiscus Coast Highway, Orewa",1/09/2015,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/orewa/orewa/2-456-hibiscus-coast-highway/OYReY
"4 Hatton Road, Orewa",21/12/2014,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/orewa/orewa/4-hatton-road/LoenX
